2023-07-19 14:29:17:749518,0.0,0.0,0.0,0.0,176,177
2023-07-19 14:29:32:202228,0.0,0.0,0.0,0.0,176,177
2023-07-19 15:11:11:047054,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:11:407053,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:11:749540,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:12:144667,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:12:488614,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:12:835668,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:13:190615,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:13:565668,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:13:910667,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:14:254615,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:14:596668,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:14:957687,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:15:299876,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:15:645816,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:15:988768,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:16:331756,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:16:674131,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:17:017236,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:17:361258,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:17:704266,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:18:045335,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:18:388560,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:18:730556,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:19:087457,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:19:431854,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:19:774853,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:20:119149,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:20:461729,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:20:804274,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:21:148480,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:21:490555,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:21:833894,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:22:177360,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:22:520542,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:22:863324,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:23:207479,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:23:553486,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:23:899223,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:24:271962,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:24:620666,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:24:964725,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:25:313076,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:25:657998,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:26:004373,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:26:360945,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:26:705407,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:27:049328,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:27:393482,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:27:737130,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:28:081008,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:28:425356,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:28:770303,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:29:118705,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:29:464079,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:29:809579,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:30:196315,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:30:543263,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:30:891263,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:31:240388,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:31:586390,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:31:931438,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:32:275625,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:32:618499,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:32:961498,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:33:316499,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:33:663302,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:34:010352,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:34:357353,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:34:701568,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:35:049568,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:35:393311,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:35:741114,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:36:092456,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:36:439959,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:36:784297,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:37:126798,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:37:470634,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:37:823819,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:38:167896,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:38:512861,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:38:901182,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:39:247182,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:39:590055,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:39:940801,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:40:286271,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:40:628844,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:40:970948,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:41:317254,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:41:660271,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:42:011322,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:42:353797,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:42:699638,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:43:045587,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:43:390183,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:43:736659,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:44:143439,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:44:494746,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:44:848179,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:45:192259,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:45:535903,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:45:909085,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:46:269522,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:46:612565,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:46:957390,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:47:305142,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:47:655684,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:47:998836,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:48:380398,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:48:730399,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:49:073844,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:49:419437,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:49:765682,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:50:112808,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:50:456757,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:50:820808,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:51:165542,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:51:509584,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:51:852563,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:52:196424,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:52:538557,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:52:883161,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:53:237232,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:53:581409,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:53:927410,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:54:270359,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:54:616257,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:54:959502,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:55:306994,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:55:649993,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:56:019266,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:56:372880,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:56:716777,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:57:062677,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:57:408698,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:57:765372,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:58:136008,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:58:478639,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:58:823382,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:59:168382,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:59:512382,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:11:59:856584,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:00:201559,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:00:547449,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:00:892109,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:01:244800,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:01:589842,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:01:933513,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:02:277513,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:02:621055,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:02:969008,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:03:323127,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:03:665683,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:04:009909,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:04:353552,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:04:700316,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:05:045520,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:05:392298,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:05:736247,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:06:081871,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:06:425271,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:06:770095,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:07:115518,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:07:460924,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:07:804873,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:08:152065,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:08:493889,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:08:839467,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:09:182815,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:09:530299,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:09:875296,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:10:218419,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:10:560420,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:10:904611,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:11:250707,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:11:594953,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:11:943528,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:12:311236,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:12:660077,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:13:002855,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:13:348309,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:13:692436,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:14:037556,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:14:382053,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:14:729178,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:15:098343,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:15:442096,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:15:787263,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:16:130128,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:16:475724,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:16:818679,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:17:163724,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:17:506715,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:17:850699,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:18:196749,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:18:546749,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:18:891704,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:19:239697,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:19:589667,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:19:934931,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:20:289824,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:20:634120,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:20:980774,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:21:326773,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:21:673722,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:22:018773,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:22:362901,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:22:719264,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:23:061572,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:23:405123,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:23:749155,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:24:093684,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:24:437533,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:24:783022,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:25:127021,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:25:474948,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:25:821000,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:26:174775,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:26:517826,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:26:879224,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:27:225955,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:27:571238,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:27:918192,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:28:260688,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:28:603619,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:28:947568,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:29:291155,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:29:635205,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:29:979204,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:30:323286,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:30:668378,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:31:010379,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:31:353910,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:31:696927,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:32:040876,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:32:383883,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:32:727362,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:33:070087,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:33:413544,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:33:759476,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:34:114704,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:34:491502,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:34:835083,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:35:181585,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:35:528336,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:35:870375,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:36:213487,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:36:558744,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:36:904852,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:37:251154,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:37:600563,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:37:944003,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:38:287946,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:38:631583,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:38:975333,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:39:318475,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:39:661985,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:40:004557,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:40:348626,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:40:694025,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:41:039580,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:41:383632,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:41:726633,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:42:069763,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:42:412163,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:42:755161,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:43:106416,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:43:524528,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:43:872686,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:44:215609,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:44:591177,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:44:936929,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:45:279658,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:45:623397,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:45:966449,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:46:319612,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:46:662249,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:47:023252,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:47:368251,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:47:710378,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:48:057023,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:48:400247,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:48:744241,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:49:092242,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:49:439381,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:49:787542,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:50:138303,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:50:481116,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:50:824293,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:51:176893,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:51:522703,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:51:866485,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:52:210815,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:52:553686,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:52:897221,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:53:250873,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:53:597918,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:53:941992,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:54:286365,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:54:631742,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:54:975742,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:55:319742,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:55:662868,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:56:006504,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:56:351198,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:56:695250,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:57:039203,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:57:384460,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:57:726248,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:58:070029,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:58:413053,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:58:758663,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:59:102088,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:59:444970,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:12:59:789194,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:13:00:133332,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:13:00:477173,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:13:00:819454,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:13:01:172803,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:13:01:523188,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:13:01:866487,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:13:02:210311,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:13:02:555944,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:13:02:900053,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:13:03:242800,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:13:03:585587,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:13:03:931054,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:13:04:279869,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:13:04:624241,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:13:04:971206,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:13:05:316695,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:13:05:660828,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:13:06:004816,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:13:06:350055,0.0,0.0,0.0,0.0,161,162
2023-07-19 15:13:06:692930,0.0,0.0,0.0,0.0,161,162
